path,verb_fqn,flavour,role_guard_any_of,audit_class,crud_operation,metadata_side_effects,three_axis_baseline
rust/config/verbs/access-review.yaml,access-review.create-campaign,discretionary,"compliance_officer,senior_compliance,mlro",access_review_create_campaign,insert,state_write,reviewable
rust/config/verbs/access-review.yaml,access-review.populate-campaign,discretionary,"compliance_officer,senior_compliance,mlro",access_review_populate_campaign,,state_write,reviewable
rust/config/verbs/access-review.yaml,access-review.launch-campaign,discretionary,"compliance_officer,senior_compliance,mlro",access_review_launch_campaign,,state_write,requires_confirmation
rust/config/verbs/access-review.yaml,access-review.confirm-access,discretionary,"compliance_officer,senior_compliance,mlro",access_review_confirm_access,update,state_write,reviewable
rust/config/verbs/access-review.yaml,access-review.revoke-access,discretionary,"compliance_officer,senior_compliance,mlro",access_review_revoke_access,,state_write,requires_confirmation
rust/config/verbs/access-review.yaml,access-review.extend-access,discretionary,"compliance_officer,senior_compliance,mlro",access_review_extend_access,update,state_write,reviewable
rust/config/verbs/access-review.yaml,access-review.escalate-item,discretionary,"compliance_officer,senior_compliance,mlro",access_review_escalate_item,update,state_write,reviewable
rust/config/verbs/access-review.yaml,access-review.bulk-confirm,discretionary,"compliance_officer,senior_compliance,mlro",access_review_bulk_confirm,,state_write,reviewable
rust/config/verbs/access-review.yaml,access-review.confirm-all-clean,discretionary,"compliance_officer,senior_compliance,mlro",access_review_confirm_all_clean,,state_write,reviewable
rust/config/verbs/access-review.yaml,access-review.attest,discretionary,"compliance_officer,senior_compliance,mlro",access_review_attest,,state_write,requires_explicit_authorisation
rust/config/verbs/access-review.yaml,access-review.process-deadline,discretionary,"compliance_officer,senior_compliance,mlro",access_review_process_deadline,,state_write,reviewable
rust/config/verbs/access-review.yaml,access-review.send-reminders,discretionary,"compliance_officer,senior_compliance,mlro",access_review_send_reminders,,emitting,reviewable
rust/config/verbs/access-review.yaml,access-review.my-pending,attribute_mutating,,,select,none,benign
rust/config/verbs/access-review.yaml,access-review.campaign-status,attribute_mutating,,,select,none,benign
rust/config/verbs/access-review.yaml,access-review.list-items,attribute_mutating,,,list_by_fk,none,benign
rust/config/verbs/access-review.yaml,access-review.audit-report,attribute_mutating,,,list_by_fk,none,benign
rust/config/verbs/access-review.yaml,access-review.list-flagged,attribute_mutating,,,select,none,benign
rust/config/verbs/admin/regulators.yaml,admin.regulators.list,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/admin/regulators.yaml,admin.regulators.read,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/admin/regulators.yaml,admin.regulators.create,instance_adding,,,upsert,state_write,reviewable
rust/config/verbs/admin/regulators.yaml,admin.regulators.update,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/admin/regulators.yaml,admin.regulators.deactivate,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/admin/regulators.yaml,admin.regulatory-tiers.list,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/admin/regulators.yaml,admin.regulatory-tiers.read,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/admin/role-types.yaml,admin.role-types.list,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/admin/role-types.yaml,admin.role-types.read,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/admin/role-types.yaml,admin.role-types.create,instance_adding,,,upsert,state_write,reviewable
rust/config/verbs/admin/role-types.yaml,admin.role-types.update,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/admin/role-types.yaml,admin.role-types.deactivate,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/agent.yaml,agent.start,instance_adding,,,,state_write,reviewable
rust/config/verbs/agent.yaml,agent.pause,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/agent.yaml,agent.resume,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/agent.yaml,agent.stop,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/agent.yaml,agent.confirm-decision,discretionary,"compliance_admin,senior_compliance,mlro",agent_confirm_decision,,state_write,reviewable
rust/config/verbs/agent.yaml,agent.reject-decision,discretionary,"compliance_officer,senior_compliance,mlro",agent_reject_decision,,state_write,reviewable
rust/config/verbs/agent.yaml,agent.select-decision-option,discretionary,"compliance_admin,senior_compliance,mlro",agent_select_decision_option,,state_write,benign
rust/config/verbs/agent.yaml,agent.read-status,attribute_mutating,,,,facts_only,benign
rust/config/verbs/agent.yaml,agent.read-history,attribute_mutating,,,,facts_only,benign
rust/config/verbs/agent.yaml,agent.set-selection-threshold,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/agent.yaml,agent.set-execution-mode,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/agent.yaml,agent.set-authoring-mode,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/agent.yaml,agent.teach,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/agent.yaml,agent.unteach,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/agent.yaml,agent.read-teaching-status,attribute_mutating,,,,facts_only,benign
rust/config/verbs/agent.yaml,agent.read-mode,attribute_mutating,,,,facts_only,benign
rust/config/verbs/agent.yaml,agent.read-policy,attribute_mutating,,,,facts_only,benign
rust/config/verbs/agent.yaml,agent.list-tools,attribute_mutating,,,,facts_only,benign
rust/config/verbs/agent.yaml,agent.read-telemetry-summary,attribute_mutating,,,,facts_only,benign
rust/config/verbs/agent.yaml,agent.activate-teaching,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/application-instance.yaml,application-instance.provision,instance_adding,,,insert,state_write,reviewable
rust/config/verbs/application-instance.yaml,application-instance.activate,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/application-instance.yaml,application-instance.enter-maintenance,attribute_mutating,,,update,state_write,requires_confirmation
rust/config/verbs/application-instance.yaml,application-instance.exit-maintenance,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/application-instance.yaml,application-instance.take-offline,attribute_mutating,,,update,state_write,requires_confirmation
rust/config/verbs/application-instance.yaml,application-instance.bring-online,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/application-instance.yaml,application-instance.decommission,discretionary,"compliance_officer,senior_compliance,mlro",application_instance_decommission,update,state_write,requires_explicit_authorisation
rust/config/verbs/application.yaml,application.register,instance_adding,,,insert,state_write,reviewable
rust/config/verbs/application.yaml,application.update,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/application.yaml,application.decommission,discretionary,"compliance_officer,senior_compliance,mlro",application_decommission,delete,state_write,requires_explicit_authorisation
rust/config/verbs/attribute.yaml,attribute.define,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/attribute.yaml,attribute.define-derived,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/attribute.yaml,attribute.define-internal,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/attribute.yaml,attribute.update-internal,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/attribute.yaml,attribute.classify,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/attribute.yaml,attribute.set-evidence-grade,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/attribute.yaml,attribute.deprecate,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/attribute.yaml,attribute.inspect,attribute_mutating,,,,facts_only,benign
rust/config/verbs/attribute.yaml,attribute.update,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/attribute.yaml,attribute.read,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/attribute.yaml,attribute.list,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/attribute.yaml,attribute.map-to-document,attribute_mutating,,,upsert,state_write,reviewable
rust/config/verbs/attribute.yaml,attribute.unmap-from-document,attribute_mutating,,,delete,state_write,reviewable
rust/config/verbs/attribute.yaml,attribute.list-sources,attribute_mutating,,,,facts_only,benign
rust/config/verbs/attribute.yaml,attribute.list-sinks,attribute_mutating,,,,facts_only,benign
rust/config/verbs/attribute.yaml,attribute.trace-lineage,attribute_mutating,,,,facts_only,benign
rust/config/verbs/attribute.yaml,attribute.list-by-document,attribute_mutating,,,,facts_only,benign
rust/config/verbs/attribute.yaml,attribute.check-coverage,attribute_mutating,,,,facts_only,benign
rust/config/verbs/attribute.yaml,attribute.bridge-to-semos,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/batch.yaml,batch.pause,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/batch.yaml,batch.resume,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/batch.yaml,batch.continue,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/batch.yaml,batch.skip,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/batch.yaml,batch.abort,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/batch.yaml,batch.status,attribute_mutating,,,,facts_only,benign
rust/config/verbs/batch.yaml,batch.add-products,instance_adding,,,,state_write,reviewable
rust/config/verbs/billing.yaml,billing.create-profile,instance_adding,,,,state_write,reviewable
rust/config/verbs/billing.yaml,billing.activate-profile,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/billing.yaml,billing.suspend-profile,discretionary,"compliance_officer,senior_compliance,mlro",billing_suspend_profile,,state_write,requires_confirmation
rust/config/verbs/billing.yaml,billing.close-profile,discretionary,"compliance_admin,senior_compliance,mlro",billing_close_profile,,state_write,requires_explicit_authorisation
rust/config/verbs/billing.yaml,billing.get-profile,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/billing.yaml,billing.list-profiles,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/billing.yaml,billing.add-account-target,instance_adding,,,,state_write,reviewable
rust/config/verbs/billing.yaml,billing.remove-account-target,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/billing.yaml,billing.list-account-targets,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/billing.yaml,billing.create-period,instance_adding,,,,state_write,reviewable
rust/config/verbs/billing.yaml,billing.calculate-period,attribute_mutating,,,,state_write,benign
rust/config/verbs/billing.yaml,billing.review-period,attribute_mutating,,,,facts_only,benign
rust/config/verbs/billing.yaml,billing.approve-period,discretionary,"compliance_officer,senior_compliance,mlro",billing_approve_period,,state_write,requires_confirmation
rust/config/verbs/billing.yaml,billing.generate-invoice,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/billing.yaml,billing.dispute-period,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/billing.yaml,billing.period-summary,attribute_mutating,,,,facts_only,benign
rust/config/verbs/billing.yaml,billing.revenue-summary,attribute_mutating,,,,facts_only,benign
rust/config/verbs/bods.yaml,bods.discover-ubos,attribute_mutating,,,,facts_only,benign
rust/config/verbs/bods.yaml,bods.import,instance_adding,,,,state_write,benign
rust/config/verbs/bods.yaml,bods.link-entity,instance_adding,,,upsert,state_write,reviewable
rust/config/verbs/bods.yaml,bods.get-statement,attribute_mutating,,,,facts_only,benign
rust/config/verbs/bods.yaml,bods.list-by-entity,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/bods.yaml,bods.find-by-lei,attribute_mutating,,,,facts_only,benign
rust/config/verbs/bods.yaml,bods.list-persons,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/bods.yaml,bods.list-ownership,attribute_mutating,,,,facts_only,benign
rust/config/verbs/bods.yaml,bods.sync-from-gleif,attribute_mutating,,,,state_write,benign
rust/config/verbs/book.yaml,book.create,instance_adding,,,,state_write,reviewable
rust/config/verbs/book.yaml,book.select-structure,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/book.yaml,book.mark-ready,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/book.yaml,book.abandon,discretionary,"compliance_admin,senior_compliance,mlro",book_abandon,,state_write,requires_explicit_authorisation
rust/config/verbs/booking-location.yaml,booking-location.create,instance_adding,,,,state_write,reviewable
rust/config/verbs/booking-location.yaml,booking-location.update,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/booking-location.yaml,booking-location.list,attribute_mutating,,,,facts_only,benign
rust/config/verbs/booking-principal-clearance.yaml,booking-principal-clearance.create,instance_adding,,,,state_write,reviewable
rust/config/verbs/booking-principal-clearance.yaml,booking-principal-clearance.start-screening,instance_adding,,,,state_write,reviewable
rust/config/verbs/booking-principal-clearance.yaml,booking-principal-clearance.approve,discretionary,"compliance_officer,senior_compliance,mlro",booking_principal_clearance_approve,,state_write,requires_confirmation
rust/config/verbs/booking-principal-clearance.yaml,booking-principal-clearance.reject,discretionary,"compliance_officer,senior_compliance,mlro",booking_principal_clearance_reject,,state_write,requires_confirmation
rust/config/verbs/booking-principal-clearance.yaml,booking-principal-clearance.reopen,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/booking-principal-clearance.yaml,booking-principal-clearance.activate,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/booking-principal-clearance.yaml,booking-principal-clearance.suspend,discretionary,"compliance_officer,senior_compliance,mlro",booking_principal_clearance_suspend,,state_write,requires_confirmation
rust/config/verbs/booking-principal-clearance.yaml,booking-principal-clearance.reinstate,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/booking-principal-clearance.yaml,booking-principal-clearance.revoke,discretionary,"compliance_admin,senior_compliance,mlro",booking_principal_clearance_revoke,,state_write,requires_explicit_authorisation
rust/config/verbs/booking-principal.yaml,booking-principal.create,instance_adding,,,,state_write,reviewable
rust/config/verbs/booking-principal.yaml,booking-principal.update,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/booking-principal.yaml,booking-principal.retire,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/booking-principal.yaml,booking-principal.evaluate,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/booking-principal.yaml,booking-principal.select,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/booking-principal.yaml,booking-principal.explain,attribute_mutating,,,,state_write,benign
rust/config/verbs/booking-principal.yaml,booking-principal.coverage-matrix,attribute_mutating,,,,facts_only,benign
rust/config/verbs/booking-principal.yaml,booking-principal.gap-report,attribute_mutating,,,,facts_only,benign
rust/config/verbs/booking-principal.yaml,booking-principal.impact-analysis,attribute_mutating,,,,state_write,benign
rust/config/verbs/bpmn-lite.yaml,bpmn.compile,attribute_mutating,,,,state_write,benign
rust/config/verbs/bpmn-lite.yaml,bpmn.start,instance_adding,,,,state_write,reviewable
rust/config/verbs/bpmn-lite.yaml,bpmn.signal,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/bpmn-lite.yaml,bpmn.cancel,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/bpmn-lite.yaml,bpmn.inspect,attribute_mutating,,,,facts_only,benign
rust/config/verbs/capability-binding.yaml,capability-binding.draft,instance_adding,,,insert,state_write,reviewable
rust/config/verbs/capability-binding.yaml,capability-binding.start-pilot,instance_adding,,,update,state_write,requires_confirmation
rust/config/verbs/capability-binding.yaml,capability-binding.promote-live,attribute_mutating,,,update,state_write,requires_confirmation
rust/config/verbs/capability-binding.yaml,capability-binding.abort-pilot,attribute_mutating,,,update,state_write,requires_confirmation
rust/config/verbs/capability-binding.yaml,capability-binding.deprecate,attribute_mutating,,,update,state_write,requires_confirmation
rust/config/verbs/capability-binding.yaml,capability-binding.retire,discretionary,"compliance_admin,senior_compliance,mlro",capability_binding_retire,update,state_write,requires_explicit_authorisation
rust/config/verbs/capital.yaml,capital.share-class.create,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/capital.yaml,capital.share-class.add-identifier,instance_adding,,,insert,state_write,reviewable
rust/config/verbs/capital.yaml,capital.share-class.list,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/capital.yaml,capital.share-class.get-supply,attribute_mutating,,,,facts_only,benign
rust/config/verbs/capital.yaml,capital.issue.initial,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/capital.yaml,capital.issue.new,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/capital.yaml,capital.split,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/capital.yaml,capital.buyback,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/capital.yaml,capital.cancel,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/capital.yaml,capital.dilution.grant-options,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/capital.yaml,capital.dilution.issue-warrant,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/capital.yaml,capital.dilution.create-safe,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/capital.yaml,capital.dilution.create-convertible-note,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/capital.yaml,capital.dilution.exercise,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/capital.yaml,capital.dilution.forfeit,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/capital.yaml,capital.dilution.list,attribute_mutating,,,,facts_only,benign
rust/config/verbs/capital.yaml,capital.dilution.get-summary,attribute_mutating,,,,facts_only,benign
rust/config/verbs/capital.yaml,capital.control-config.set,attribute_mutating,,,upsert,state_write,reviewable
rust/config/verbs/capital.yaml,capital.control-config.get,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/capital.yaml,capital.cap-table,attribute_mutating,,,,state_write,benign
rust/config/verbs/capital.yaml,capital.holders,attribute_mutating,,,,state_write,benign
rust/config/verbs/cash-sweep.yaml,cash-sweep.configure,attribute_mutating,,,upsert,state_write,reviewable
rust/config/verbs/cash-sweep.yaml,cash-sweep.link-resource,instance_adding,,,update,state_write,reviewable
rust/config/verbs/cash-sweep.yaml,cash-sweep.list,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/cash-sweep.yaml,cash-sweep.update-threshold,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/cash-sweep.yaml,cash-sweep.update-timing,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/cash-sweep.yaml,cash-sweep.change-vehicle,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/cash-sweep.yaml,cash-sweep.suspend,discretionary,"compliance_officer,senior_compliance,mlro",cash_sweep_suspend,update,state_write,requires_confirmation
rust/config/verbs/cash-sweep.yaml,cash-sweep.reactivate,attribute_mutating,,,update,state_write,requires_confirmation
rust/config/verbs/cash-sweep.yaml,cash-sweep.remove,attribute_mutating,,,delete,state_write,requires_confirmation
rust/config/verbs/catalogue.yaml,catalogue.propose-verb-declaration,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/catalogue.yaml,catalogue.commit-verb-declaration,discretionary,"compliance_admin,senior_compliance,mlro",catalogue_commit_verb_declaration,,state_write,requires_explicit_authorisation
rust/config/verbs/catalogue.yaml,catalogue.rollback-verb-declaration,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/catalogue.yaml,catalogue.list-proposals,attribute_mutating,,,,facts_only,benign
rust/config/verbs/cbu-ca.yaml,cbu-ca.submit-for-review,discretionary,"compliance_officer,senior_compliance,mlro",cbu_ca_submit_for_review,,state_write,reviewable
rust/config/verbs/cbu-ca.yaml,cbu-ca.approve,discretionary,"compliance_officer,senior_compliance,mlro",cbu_ca_approve,,state_write,requires_explicit_authorisation
rust/config/verbs/cbu-ca.yaml,cbu-ca.reject,discretionary,"compliance_officer,senior_compliance,mlro",cbu_ca_reject,,state_write,requires_explicit_authorisation
rust/config/verbs/cbu-ca.yaml,cbu-ca.withdraw,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/cbu-ca.yaml,cbu-ca.mark-implemented,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/cbu-specialist-roles.yaml,cbu.assign-ownership,instance_adding,,,,state_write,reviewable
rust/config/verbs/cbu-specialist-roles.yaml,cbu.assign-control,instance_adding,,,,state_write,reviewable
rust/config/verbs/cbu-specialist-roles.yaml,cbu.assign-trust-role,instance_adding,,,,state_write,reviewable
rust/config/verbs/cbu-specialist-roles.yaml,cbu.assign-fund-role,instance_adding,,,,state_write,reviewable
rust/config/verbs/cbu-specialist-roles.yaml,cbu.assign-service-provider,instance_adding,,,,state_write,reviewable
rust/config/verbs/cbu-specialist-roles.yaml,cbu.assign-signatory,instance_adding,,,,state_write,reviewable
rust/config/verbs/cbu-specialist-roles.yaml,cbu.validate-roles,discretionary,"compliance_officer,senior_compliance,mlro",cbu_validate_roles,,state_write,benign
rust/config/verbs/cbu.yaml,cbu.create,instance_adding,,,,state_write,reviewable
rust/config/verbs/cbu.yaml,cbu.read,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/cbu.yaml,cbu.rename,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/cbu.yaml,cbu.update,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/cbu.yaml,cbu.set-jurisdiction,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/cbu.yaml,cbu.set-client-type,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/cbu.yaml,cbu.set-commercial-client,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/cbu.yaml,cbu.delete,discretionary,"compliance_admin,senior_compliance,mlro",cbu_delete,delete,state_write,requires_explicit_authorisation
rust/config/verbs/cbu.yaml,cbu.delete-cascade,discretionary,"compliance_admin,senior_compliance,mlro",cbu_delete_cascade,,state_write,requires_explicit_authorisation
rust/config/verbs/cbu.yaml,cbu.list,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/cbu.yaml,cbu.ensure,instance_adding,,,upsert,state_write,reviewable
rust/config/verbs/cbu.yaml,cbu.submit-for-validation,attribute_mutating,,,update,state_write,requires_confirmation
rust/config/verbs/cbu.yaml,cbu.assign-role,instance_adding,,,role_link,state_write,reviewable
rust/config/verbs/cbu.yaml,cbu.link-structure,instance_adding,,,,state_write,reviewable
rust/config/verbs/cbu.yaml,cbu.list-structure-links,attribute_mutating,,,,facts_only,benign
rust/config/verbs/cbu.yaml,cbu.unlink-structure,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/cbu.yaml,cbu.remove-role,attribute_mutating,,,role_unlink,state_write,requires_confirmation
rust/config/verbs/cbu.yaml,cbu.parties,attribute_mutating,,,list_parties,facts_only,benign
rust/config/verbs/cbu.yaml,cbu.set-category,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/cbu.yaml,cbu.inspect,attribute_mutating,,,,facts_only,benign
rust/config/verbs/cbu.yaml,cbu.add-product,instance_adding,,,,state_write,reviewable
rust/config/verbs/cbu.yaml,cbu.remove-product,attribute_mutating,,,delete,state_write,requires_confirmation
rust/config/verbs/cbu.yaml,cbu.list-subscriptions,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/cbu.yaml,cbu.decide,discretionary,"compliance_officer,senior_compliance,mlro",cbu_decide,,state_write,requires_explicit_authorisation
rust/config/verbs/cbu.yaml,cbu.request-proof-update,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/cbu.yaml,cbu.reopen-validation,attribute_mutating,,,update,state_write,requires_confirmation
rust/config/verbs/cbu.yaml,cbu.attach-evidence,instance_adding,,,insert,state_write,reviewable
rust/config/verbs/cbu.yaml,cbu.verify-evidence,attribute_mutating,,,update,state_write,requires_confirmation
rust/config/verbs/cbu.yaml,cbu.list-evidence,attribute_mutating,,,list_by_fk,facts_only,benign
rust/config/verbs/cbu.yaml,cbu.create-from-client-group,instance_adding,,,,state_write,reviewable
rust/config/verbs/cbu.yaml,cbu.suspend,discretionary,"compliance_officer,senior_compliance,mlro",cbu_suspend,,state_write,requires_confirmation
rust/config/verbs/cbu.yaml,cbu.reinstate,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/cbu.yaml,cbu.restrict,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/cbu.yaml,cbu.unrestrict,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/cbu.yaml,cbu.begin-winding-down,discretionary,"compliance_admin,senior_compliance,mlro",cbu_begin_winding_down,,state_write,requires_explicit_authorisation
rust/config/verbs/cbu.yaml,cbu.complete-offboard,discretionary,"compliance_admin,senior_compliance,mlro",cbu_complete_offboard,,state_write,requires_explicit_authorisation
rust/config/verbs/cbu.yaml,cbu.soft-delete,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/cbu.yaml,cbu.restore,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/cbu.yaml,cbu.hard-delete,discretionary,"compliance_admin,senior_compliance,mlro",cbu_hard_delete,,state_write,requires_explicit_authorisation
rust/config/verbs/cbu.yaml,cbu.flag-for-remediation,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/cbu.yaml,cbu.clear-remediation,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/client-group.yaml,client-group.create,instance_adding,,,insert,state_write,reviewable
rust/config/verbs/client-group.yaml,client-group.read,attribute_mutating,,,select,facts_only,benign
rust/config/verbs/client-group.yaml,client-group.update,attribute_mutating,,,update,state_write,reviewable
rust/config/verbs/client-group.yaml,client-group.entity-manage,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/client-group.yaml,client-group.entity-add,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/client-group.yaml,client-group.entity-remove,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/client-group.yaml,client-group.list-entities,attribute_mutating,,,,facts_only,benign
rust/config/verbs/client-group.yaml,client-group.tag-add,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/client-group.yaml,client-group.tag-remove,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/client-group.yaml,client-group.list-tags,attribute_mutating,,,,facts_only,benign
rust/config/verbs/client-group.yaml,client-group.search-entities,attribute_mutating,,,,facts_only,benign
rust/config/verbs/client-group.yaml,client-group.discover-entities,attribute_mutating,,,,facts_only,benign
rust/config/verbs/client-group.yaml,client-group.confirm-entity,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/client-group.yaml,client-group.reject-entity,discretionary,"compliance_officer,senior_compliance,mlro",client_group_reject_entity,,state_write,reviewable
rust/config/verbs/client-group.yaml,client-group.assign-role,instance_adding,,,,state_write,reviewable
rust/config/verbs/client-group.yaml,client-group.remove-role,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/client-group.yaml,client-group.list-roles,attribute_mutating,,,,facts_only,benign
rust/config/verbs/client-group.yaml,client-group.list-parties,attribute_mutating,,,,facts_only,benign
rust/config/verbs/client-group.yaml,client-group.add-relationship,instance_adding,,,,state_write,reviewable
rust/config/verbs/client-group.yaml,client-group.list-relationships,attribute_mutating,,,,facts_only,benign
rust/config/verbs/client-group.yaml,client-group.add-ownership-source,instance_adding,,,,state_write,reviewable
rust/config/verbs/client-group.yaml,client-group.verify-ownership,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/client-group.yaml,client-group.set-canonical,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/client-group.yaml,client-group.list-unverified,attribute_mutating,,,,facts_only,benign
rust/config/verbs/client-group.yaml,client-group.list-discrepancies,attribute_mutating,,,,facts_only,benign
rust/config/verbs/client-group.yaml,client-group.start-discovery,instance_adding,,,,state_write,reviewable
rust/config/verbs/client-group.yaml,client-group.complete-discovery,attribute_mutating,,,,state_write,requires_confirmation
rust/config/verbs/client-principal-relationship.yaml,client-principal-relationship.record,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/client-principal-relationship.yaml,client-principal-relationship.terminate,discretionary,"compliance_officer,senior_compliance,mlro",client_principal_relationship_terminate,,state_write,requires_confirmation
rust/config/verbs/client-principal-relationship.yaml,client-principal-relationship.list,attribute_mutating,,,,facts_only,benign
rust/config/verbs/client-principal-relationship.yaml,client-principal-relationship.cross-sell-check,attribute_mutating,,,,state_write,benign
rust/config/verbs/collateral-management.yaml,collateral-management.configure,attribute_mutating,,,,state_write,reviewable
rust/config/verbs/collateral-management.yaml,collateral-management.activate,attribute_mutating,,,,state_write,requires_confirmation
